hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2018,1,192.72
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2018,2,196.07
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2018,3,197.04
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2018,4,195.04
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2019,1,199.08
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2019,2,203.52
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2019,3,203.43
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2019,4,207.5
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2020,1,205.9
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2020,2,209.99
traditional,all-transactions,MSA,"Elizabethtown-Fort Knox, KY",21060,2020,3,212.79
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2015,1,146.42
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2015,2,149.5
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2015,3,151.59
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2015,4,152.54
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2016,1,154.12
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2016,2,156.84
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2016,3,161.17
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2016,4,160.46
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2017,1,162.16
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2017,2,165.01
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2017,3,170.03
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2017,4,173.73
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2018,1,171.69
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2018,2,178.44
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2018,3,180.93
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2018,4,182.17
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2019,1,183.43
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2019,2,187.24
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2019,3,191.42
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2019,4,189.2
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2020,1,194.11
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2020,2,195.13
traditional,all-transactions,MSA,"Elkhart-Goshen, IN",21140,2020,3,201.03
traditional,all-transactions,MSA,"Elmira, NY",21300,2015,1,165.9
traditional,all-transactions,MSA,"Elmira, NY",21300,2015,2,162.15
traditional,all-transactions,MSA,"Elmira, NY",21300,2015,3,168.62
traditional,all-transactions,MSA,"Elmira, NY",21300,2015,4,163.97
traditional,all-transactions,MSA,"Elmira, NY",21300,2016,1,157.86
traditional,all-transactions,MSA,"Elmira, NY",21300,2016,2,161.88
traditional,all-transactions,MSA,"Elmira, NY",21300,2016,3,172.27
traditional,all-transactions,MSA,"Elmira, NY",21300,2016,4,165.9
traditional,all-transactions,MSA,"Elmira, NY",21300,2017,1,168.15
traditional,all-transactions,MSA,"Elmira, NY",21300,2017,2,164.05
traditional,all-transactions,MSA,"Elmira, NY",21300,2017,3,173.89
traditional,all-transactions,MSA,"Elmira, NY",21300,2017,4,173.05
traditional,all-transactions,MSA,"Elmira, NY",21300,2018,1,168.74
traditional,all-transactions,MSA,"Elmira, NY",21300,2018,2,171.27
traditional,all-transactions,MSA,"Elmira, NY",21300,2018,3,180.18
traditional,all-transactions,MSA,"Elmira, NY",21300,2018,4,173.24
traditional,all-transactions,MSA,"Elmira, NY",21300,2019,1,176.56
traditional,all-transactions,MSA,"Elmira, NY",21300,2019,2,177.54
traditional,all-transactions,MSA,"Elmira, NY",21300,2019,3,178.85
traditional,all-transactions,MSA,"Elmira, NY",21300,2019,4,191.12
traditional,all-transactions,MSA,"Elmira, NY",21300,2020,1,191.59
traditional,all-transactions,MSA,"Elmira, NY",21300,2020,2,185.62
traditional,all-transactions,MSA,"Elmira, NY",21300,2020,3,188.5
traditional,all-transactions,MSA,"El Paso, TX",21340,2015,1,162.75
traditional,all-transactions,MSA,"El Paso, TX",21340,2015,2,163.0
traditional,all-transactions,MSA,"El Paso, TX",21340,2015,3,163.73
traditional,all-transactions,MSA,"El Paso, TX",21340,2015,4,166.21
traditional,all-transactions,MSA,"El Paso, TX",21340,2016,1,163.93
traditional,all-transactions,MSA,"El Paso, TX",21340,2016,2,166.06
traditional,all-transactions,MSA,"El Paso, TX",21340,2016,3,167.18
traditional,all-transactions,MSA,"El Paso, TX",21340,2016,4,166.07
traditional,all-transactions,MSA,"El Paso, TX",21340,2017,1,168.95
traditional,all-transactions,MSA,"El Paso, TX",21340,2017,2,168.56
traditional,all-transactions,MSA,"El Paso, TX",21340,2017,3,171.41
traditional,all-transactions,MSA,"El Paso, TX",21340,2017,4,175.23
traditional,all-transactions,MSA,"El Paso, TX",21340,2018,1,172.83
traditional,all-transactions,MSA,"El Paso, TX",21340,2018,2,174.09
traditional,all-transactions,MSA,"El Paso, TX",21340,2018,3,177.41
traditional,all-transactions,MSA,"El Paso, TX",21340,2018,4,177.58
traditional,all-transactions,MSA,"El Paso, TX",21340,2019,1,180.03
traditional,all-transactions,MSA,"El Paso, TX",21340,2019,2,182.32
traditional,all-transactions,MSA,"El Paso, TX",21340,2019,3,184.19
traditional,all-transactions,MSA,"El Paso, TX",21340,2019,4,186.01
traditional,all-transactions,MSA,"El Paso, TX",21340,2020,1,188.31
traditional,all-transactions,MSA,"El Paso, TX",21340,2020,2,189.32
traditional,all-transactions,MSA,"El Paso, TX",21340,2020,3,194.2
traditional,all-transactions,MSA,"Enid, OK",21420,2015,1,197.3
traditional,all-transactions,MSA,"Enid, OK",21420,2015,2,202.1
traditional,all-transactions,MSA,"Enid, OK",21420,2015,3,199.82
traditional,all-transactions,MSA,"Enid, OK",21420,2015,4,204.62
traditional,all-transactions,MSA,"Enid, OK",21420,2016,1,202.57
traditional,all-transactions,MSA,"Enid, OK",21420,2016,2,206.68
traditional,all-transactions,MSA,"Enid, OK",21420,2016,3,210.54
traditional,all-transactions,MSA,"Enid, OK",21420,2016,4,200.22
traditional,all-transactions,MSA,"Enid, OK",21420,2017,1,206.63
traditional,all-transactions,MSA,"Enid, OK",21420,2017,2,199.51
traditional,all-transactions,MSA,"Enid, OK",21420,2017,3,202.77
traditional,all-transactions,MSA,"Enid, OK",21420,2017,4,201.41
traditional,all-transactions,MSA,"Enid, OK",21420,2018,1,206.1
traditional,all-transactions,MSA,"Enid, OK",21420,2018,2,203.0
traditional,all-transactions,MSA,"Enid, OK",21420,2018,3,209.49
traditional,all-transactions,MSA,"Enid, OK",21420,2018,4,205.53
traditional,all-transactions,MSA,"Enid, OK",21420,2019,1,203.21
traditional,all-transactions,MSA,"Enid, OK",21420,2019,2,210.88
traditional,all-transactions,MSA,"Enid, OK",21420,2019,3,209.73
traditional,all-transactions,MSA,"Enid, OK",21420,2019,4,206.89
traditional,all-transactions,MSA,"Enid, OK",21420,2020,1,215.8
traditional,all-transactions,MSA,"Enid, OK",21420,2020,2,222.57
traditional,all-transactions,MSA,"Enid, OK",21420,2020,3,220.73
traditional,all-transactions,MSA,"Erie, PA",21500,2015,1,156.57
traditional,all-transactions,MSA,"Erie, PA",21500,2015,2,154.92
traditional,all-transactions,MSA,"Erie, PA",21500,2015,3,157.82
traditional,all-transactions,MSA,"Erie, PA",21500,2015,4,157.47
traditional,all-transactions,MSA,"Erie, PA",21500,2016,1,158.4
traditional,all-transactions,MSA,"Erie, PA",21500,2016,2,160.48
traditional,all-transactions,MSA,"Erie, PA",21500,2016,3,164.72
traditional,all-transactions,MSA,"Erie, PA",21500,2016,4,160.54
traditional,all-transactions,MSA,"Erie, PA",21500,2017,1,157.82
traditional,all-transactions,MSA,"Erie, PA",21500,2017,2,163.88
traditional,all-transactions,MSA,"Erie, PA",21500,2017,3,160.53
traditional,all-transactions,MSA,"Erie, PA",21500,2017,4,161.57
traditional,all-transactions,MSA,"Erie, PA",21500,2018,1,164.54
traditional,all-transactions,MSA,"Erie, PA",21500,2018,2,163.56
traditional,all-transactions,MSA,"Erie, PA",21500,2018,3,164.19
traditional,all-transactions,MSA,"Erie, PA",21500,2018,4,164.49
traditional,all-transactions,MSA,"Erie, PA",21500,2019,1,166.83
traditional,all-transactions,MSA,"Erie, PA",21500,2019,2,168.86
traditional,all-transactions,MSA,"Erie, PA",21500,2019,3,169.78
traditional,all-transactions,MSA,"Erie, PA",21500,2019,4,172.67
traditional,all-transactions,MSA,"Erie, PA",21500,2020,1,172.52
traditional,all-transactions,MSA,"Erie, PA",21500,2020,2,176.65
traditional,all-transactions,MSA,"Erie, PA",21500,2020,3,180.75
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2015,1,191.94
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2015,2,195.02
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2015,3,199.59
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2015,4,200.03
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2016,1,203.81
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2016,2,209.8
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2016,3,215.64
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2016,4,217.64
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2017,1,220.7
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2017,2,227.71
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2017,3,234.93
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2017,4,237.71
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2018,1,242.6
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2018,2,250.37
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2018,3,253.96
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2018,4,255.46
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2019,1,259.98
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2019,2,265.67
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2019,3,269.86
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2019,4,273.51
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2020,1,278.16
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2020,2,282.83
traditional,all-transactions,MSA,"Eugene-Springfield, OR",21660,2020,3,287.2
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2015,1,165.71
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2015,2,165.09
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2015,3,166.21
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2015,4,168.36
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2016,1,168.45
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2016,2,170.14
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2016,3,174.05
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2016,4,172.68
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2017,1,173.03
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2017,2,174.98
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2017,3,175.7
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2017,4,180.08
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2018,1,181.25
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2018,2,183.27
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2018,3,186.03
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2018,4,187.53
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2019,1,189.01
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2019,2,191.52
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2019,3,195.82
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2019,4,194.55
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2020,1,197.36
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2020,2,200.34
traditional,all-transactions,MSA,"Evansville, IN-KY",21780,2020,3,201.62
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2015,1,181.33
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2015,2,181.56
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2015,3,179.84
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2015,4,180.65
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2016,1,186.09
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2016,2,187.67
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2016,3,184.38
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2016,4,184.17
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2017,1,192.66
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2017,2,189.49
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2017,3,193.54
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2017,4,191.01
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2018,1,194.49
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2018,2,202.3
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2018,3,194.35
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2018,4,199.05
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2019,1,198.22
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2019,2,194.16
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2019,3,205.57
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2019,4,201.08
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2020,1,202.55
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2020,2,208.08
traditional,all-transactions,MSA,"Fairbanks, AK",21820,2020,3,212.34
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2015,1,212.12
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2015,2,217.63
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2015,3,224.32
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2015,4,224.04
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2016,1,228.33
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2016,2,231.26
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2016,3,236.4
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2016,4,236.47
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2017,1,237.02
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2017,2,239.75
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2017,3,241.66
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2017,4,241.56
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2018,1,243.32
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2018,2,245.72
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2018,3,246.98
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2018,4,246.88
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2019,1,247.61
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2019,2,251.12
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2019,3,252.54
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2019,4,253.8
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2020,1,255.89
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2020,2,254.26
traditional,all-transactions,MSA,"Fargo, ND-MN",22020,2020,3,258.65
traditional,all-transactions,MSA,"Farmington, NM",22140,2015,1,202.46
traditional,all-transactions,MSA,"Farmington, NM",22140,2015,2,201.9
traditional,all-transactions,MSA,"Farmington, NM",22140,2015,3,199.59
traditional,all-transactions,MSA,"Farmington, NM",22140,2015,4,202.54
traditional,all-transactions,MSA,"Farmington, NM",22140,2016,1,204.3
traditional,all-transactions,MSA,"Farmington, NM",22140,2016,2,205.99
traditional,all-transactions,MSA,"Farmington, NM",22140,2016,3,204.75
traditional,all-transactions,MSA,"Farmington, NM",22140,2016,4,204.77
traditional,all-transactions,MSA,"Farmington, NM",22140,2017,1,203.05
traditional,all-transactions,MSA,"Farmington, NM",22140,2017,2,200.46
traditional,all-transactions,MSA,"Farmington, NM",22140,2017,3,204.84
traditional,all-transactions,MSA,"Farmington, NM",22140,2017,4,198.95
traditional,all-transactions,MSA,"Farmington, NM",22140,2018,1,195.19
traditional,all-transactions,MSA,"Farmington, NM",22140,2018,2,194.42
traditional,all-transactions,MSA,"Farmington, NM",22140,2018,3,195.62
traditional,all-transactions,MSA,"Farmington, NM",22140,2018,4,201.68
traditional,all-transactions,MSA,"Farmington, NM",22140,2019,1,200.11
traditional,all-transactions,MSA,"Farmington, NM",22140,2019,2,201.8
traditional,all-transactions,MSA,"Farmington, NM",22140,2019,3,198.65
traditional,all-transactions,MSA,"Farmington, NM",22140,2019,4,207.14
traditional,all-transactions,MSA,"Farmington, NM",22140,2020,1,208.74
traditional,all-transactions,MSA,"Farmington, NM",22140,2020,2,212.57
traditional,all-transactions,MSA,"Farmington, NM",22140,2020,3,214.22
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2015,1,146.05
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2015,2,142.15
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2015,3,144.25
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2015,4,145.49
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2016,1,142.36
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2016,2,148.62
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2016,3,148.69
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2016,4,149.6
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2017,1,146.95
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2017,2,148.68
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2017,3,147.8
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2017,4,148.4
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2018,1,150.97
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2018,2,151.96
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2018,3,152.14
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2018,4,155.83
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2019,1,153.6
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2019,2,160.07
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2019,3,162.44
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2019,4,163.65
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2020,1,168.89
traditional,all-transactions,MSA,"Fayetteville, NC",22180,2020,2,166.57
