Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change
"Columbus, OH",18140,2020,1,210.95,13.060000000000002,6.599626054878975
"Columbus, OH",18140,2020,2,213.0,9.580000000000013,4.709468095565831
"Columbus, OH",18140,2020,3,218.65,12.909999999999997,6.274910080684356
"Columbus, OH",18140,2020,4,223.13,15.379999999999995,7.40312876052948
"Corpus Christi, TX",18580,2020,1,222.87,9.430000000000007,4.418103448275866
"Corpus Christi, TX",18580,2020,2,225.62,10.060000000000002,4.666914084245686
"Corpus Christi, TX",18580,2020,3,231.26,11.299999999999983,5.137297690489172
"Corpus Christi, TX",18580,2020,4,233.36,14.110000000000014,6.435575826681876
"Corvallis, OR",18700,2020,1,264.72,8.160000000000025,3.1805425631431343
"Corvallis, OR",18700,2020,2,268.47,12.970000000000027,5.076320939334648
"Corvallis, OR",18700,2020,3,271.2,10.420000000000016,3.9957051921159663
"Corvallis, OR",18700,2020,4,275.8,15.560000000000002,5.9790962188748855
"Crestview-Fort Walton Beach-Destin, FL",18880,2020,1,270.24,12.75,4.9516486077129205
"Crestview-Fort Walton Beach-Destin, FL",18880,2020,2,277.99,18.560000000000002,7.1541456269513946
"Crestview-Fort Walton Beach-Destin, FL",18880,2020,3,283.05,22.480000000000018,8.627240280922601
"Crestview-Fort Walton Beach-Destin, FL",18880,2020,4,289.45,22.74000000000001,8.526114506392716
"Cumberland, MD-WV",19060,2020,1,166.4,3.8799999999999955,2.387398474033962
"Cumberland, MD-WV",19060,2020,2,165.97,5.710000000000008,3.562960189691756
"Cumberland, MD-WV",19060,2020,3,176.23,18.269999999999982,11.566219296024299
"Cumberland, MD-WV",19060,2020,4,174.59,3.75,2.1950362912666823
"Dallas-Plano-Irving, TX (MSAD)",19124,2020,1,278.79,11.189999999999998,4.181614349775783
"Dallas-Plano-Irving, TX (MSAD)",19124,2020,2,279.98,7.800000000000011,2.8657506062164786
"Dallas-Plano-Irving, TX (MSAD)",19124,2020,3,284.33,9.240000000000009,3.358900723399618
"Dallas-Plano-Irving, TX (MSAD)",19124,2020,4,290.22,13.330000000000041,4.814186138899939
"Dalton, GA",19140,2020,1,200.12,14.379999999999995,7.742004953160329
"Dalton, GA",19140,2020,2,203.17,15.299999999999983,8.143929312822687
"Dalton, GA",19140,2020,3,208.37,17.560000000000002,9.202871966878048
"Dalton, GA",19140,2020,4,211.35,14.109999999999985,7.153721354694781
"Danville, IL",19180,2020,1,183.93,27.670000000000016,17.707666709330613
"Danville, IL",19180,2020,2,175.11,0.960000000000008,0.5512489233419512
"Danville, IL",19180,2020,3,182.54,4.650000000000006,2.6139749283264972
"Danville, IL",19180,2020,4,182.23,5.189999999999998,2.931540894713058
"Daphne-Fairhope-Foley, AL",19300,2020,1,240.38,14.72999999999999,6.527808553068907
"Daphne-Fairhope-Foley, AL",19300,2020,2,245.81,14.099999999999994,6.085192697768759
"Daphne-Fairhope-Foley, AL",19300,2020,3,249.31,13.719999999999999,5.823676726516405
"Daphne-Fairhope-Foley, AL",19300,2020,4,252.7,13.689999999999998,5.727793816158319
"Davenport-Moline-Rock Island, IA-IL",19340,2020,1,202.05,7.140000000000015,3.6632291826997148
"Davenport-Moline-Rock Island, IA-IL",19340,2020,2,203.49,6.350000000000023,3.2210611747996465
"Davenport-Moline-Rock Island, IA-IL",19340,2020,3,205.3,4.3700000000000045,2.174886776489327
"Davenport-Moline-Rock Island, IA-IL",19340,2020,4,207.3,7.450000000000017,3.7277958468851726
"Dayton-Kettering, OH",19430,2020,1,158.21,8.52000000000001,5.691762976818766
"Dayton-Kettering, OH",19430,2020,2,161.35,7.349999999999994,4.772727272727269
"Dayton-Kettering, OH",19430,2020,3,165.9,9.51000000000002,6.080951467485146
"Dayton-Kettering, OH",19430,2020,4,169.29,11.519999999999982,7.301768397033645
"Decatur, AL",19460,2020,1,186.49,11.76000000000002,6.730384021061077
"Decatur, AL",19460,2020,2,186.61,10.700000000000017,6.082655903587071
"Decatur, AL",19460,2020,3,192.66,11.889999999999986,6.577418819494377
"Decatur, AL",19460,2020,4,196.43,12.76000000000002,6.947242336799706
"Decatur, IL",19500,2020,1,157.72,5.219999999999999,3.4229508196721303
"Decatur, IL",19500,2020,2,158.42,3.319999999999993,2.1405544809800086
"Decatur, IL",19500,2020,3,162.16,6.189999999999998,3.9687119317817516
"Decatur, IL",19500,2020,4,164.12,4.759999999999991,2.9869477911646527
"Deltona-Daytona Beach-Ormond Beach, FL",19660,2020,1,275.38,16.149999999999977,6.229988813023175
"Deltona-Daytona Beach-Ormond Beach, FL",19660,2020,2,279.98,15.759999999999991,5.964726364393305
"Deltona-Daytona Beach-Ormond Beach, FL",19660,2020,3,284.56,17.360000000000014,6.4970059880239575
"Deltona-Daytona Beach-Ormond Beach, FL",19660,2020,4,292.21,20.349999999999966,7.485470462738161
"Denver-Aurora-Lakewood, CO",19740,2020,1,353.25,12.95999999999998,3.808516265538211
"Denver-Aurora-Lakewood, CO",19740,2020,2,356.84,11.659999999999968,3.3779477374123554
"Denver-Aurora-Lakewood, CO",19740,2020,3,363.23,16.02000000000004,4.613922410068846
"Denver-Aurora-Lakewood, CO",19740,2020,4,369.44,19.49000000000001,5.569367052436065
"Des Moines-West Des Moines, IA",19780,2020,1,204.94,5.210000000000008,2.6085215040304455
"Des Moines-West Des Moines, IA",19780,2020,2,205.78,4.009999999999991,1.9874114090300794
"Des Moines-West Des Moines, IA",19780,2020,3,207.67,4.739999999999981,2.3357808111171243
"Des Moines-West Des Moines, IA",19780,2020,4,210.56,6.430000000000007,3.1499534610297393
"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2020,1,187.26,8.560000000000002,4.7901510912143275
"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2020,2,190.21,7.77000000000001,4.258934444200839
"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2020,3,194.57,9.449999999999989,5.104796888504747
"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2020,4,198.69,12.469999999999999,6.696380625067125
"Dothan, AL",20020,2020,1,177.21,6.680000000000007,3.917199319767787
"Dothan, AL",20020,2020,2,182.08,10.640000000000015,6.206252916472244
"Dothan, AL",20020,2020,3,180.71,6.670000000000016,3.8324523098138457
"Dothan, AL",20020,2020,4,184.7,7.319999999999993,4.126733566354715
"Dover, DE",20100,2020,1,199.82,12.049999999999983,6.417425573840327
"Dover, DE",20100,2020,2,203.22,7.6200000000000045,3.895705521472395
"Dover, DE",20100,2020,3,209.81,10.599999999999994,5.321018021183672
"Dover, DE",20100,2020,4,209.9,12.01000000000002,6.069028248016585
"Dubuque, IA",20220,2020,1,205.83,7.390000000000015,3.7240475710542307
"Dubuque, IA",20220,2020,2,207.12,4.360000000000014,2.1503255079897485
"Dubuque, IA",20220,2020,3,210.96,8.099999999999994,3.9929015084294557
"Dubuque, IA",20220,2020,4,211.06,5.52000000000001,2.6856086406538924
"Duluth, MN-WI",20260,2020,1,273.4,14.870000000000005,5.751750280431674
"Duluth, MN-WI",20260,2020,2,275.65,11.329999999999984,4.286470944309921
"Duluth, MN-WI",20260,2020,3,281.91,12.840000000000032,4.771992418329814
"Duluth, MN-WI",20260,2020,4,285.6,14.54000000000002,5.364126023758585
"Durham-Chapel Hill, NC",20500,2020,1,237.36,10.120000000000005,4.45344129554656
"Durham-Chapel Hill, NC",20500,2020,2,238.08,9.280000000000001,4.055944055944057
"Durham-Chapel Hill, NC",20500,2020,3,241.33,10.590000000000003,4.5895813469706175
"Durham-Chapel Hill, NC",20500,2020,4,244.98,13.009999999999991,5.608483855670988
"East Stroudsburg, PA",20700,2020,1,170.39,8.689999999999998,5.374149659863944
"East Stroudsburg, PA",20700,2020,2,174.47,9.639999999999986,5.848449918097425
"East Stroudsburg, PA",20700,2020,3,180.46,12.25,7.282563462338743
"East Stroudsburg, PA",20700,2020,4,185.86,18.30000000000001,10.921460969205068
"Eau Claire, WI",20740,2020,1,248.23,12.5,5.30267679124422
"Eau Claire, WI",20740,2020,2,249.97,8.930000000000007,3.7047792897444434
"Eau Claire, WI",20740,2020,3,257.49,12.879999999999995,5.2655247128081415
"Eau Claire, WI",20740,2020,4,262.31,17.97999999999999,7.358899848565461
"El Centro, CA",20940,2020,1,223.57,11.009999999999991,5.179713963116292
"El Centro, CA",20940,2020,2,223.15,8.920000000000016,4.163749241469456
"El Centro, CA",20940,2020,3,229.16,11.469999999999999,5.268960448343975
"El Centro, CA",20940,2020,4,234.16,14.069999999999993,6.392839293016491
"Elgin, IL (MSAD)",20994,2020,1,161.09,4.860000000000014,3.1107981821673265
"Elgin, IL (MSAD)",20994,2020,2,161.64,3.3899999999999864,2.1421800947867213
"Elgin, IL (MSAD)",20994,2020,3,163.73,3.9399999999999977,2.4657362788660104
"Elgin, IL (MSAD)",20994,2020,4,166.27,5.400000000000006,3.356747684465721
"Elizabethtown-Fort Knox, KY",21060,2020,1,206.04,7.199999999999989,3.6210018105009
"Elizabethtown-Fort Knox, KY",21060,2020,2,209.39,5.609999999999985,2.7529688880164813
"Elizabethtown-Fort Knox, KY",21060,2020,3,212.66,10.359999999999985,5.1211072664359785
"Elizabethtown-Fort Knox, KY",21060,2020,4,219.98,14.219999999999999,6.910964230171072
"Elkhart-Goshen, IN",21140,2020,1,193.15,9.469999999999999,5.155705574912891
"Elkhart-Goshen, IN",21140,2020,2,194.98,7.780000000000001,4.155982905982907
"Elkhart-Goshen, IN",21140,2020,3,201.16,10.810000000000002,5.679012345679014
"Elkhart-Goshen, IN",21140,2020,4,206.64,16.5,8.677816345850427
"Elmira, NY",21300,2020,1,190.93,14.379999999999995,8.14500141602945
"Elmira, NY",21300,2020,2,185.4,7.030000000000001,3.941245725178001
"Elmira, NY",21300,2020,3,187.88,8.960000000000008,5.00782472613459
"Elmira, NY",21300,2020,4,188.28,1.509999999999991,0.8084810194356646
"El Paso, TX",21340,2020,1,188.53,8.439999999999998,4.686545616080847
"El Paso, TX",21340,2020,2,188.76,6.439999999999998,3.5322509872751193
"El Paso, TX",21340,2020,3,194.11,9.880000000000024,5.362861640340891
"El Paso, TX",21340,2020,4,196.15,10.539999999999992,5.678573352728836
"Enid, OK",21420,2020,1,215.09,12.090000000000003,5.955665024630544
"Enid, OK",21420,2020,2,221.76,11.849999999999994,5.6452765470916075
"Enid, OK",21420,2020,3,219.14,8.299999999999983,3.936634414722056
"Enid, OK",21420,2020,4,223.04,13.349999999999994,6.366541084458007
"Erie, PA",21500,2020,1,171.03,4.360000000000014,2.6159476810463875
"Erie, PA",21500,2020,2,176.49,8.110000000000014,4.816486518588914
"Erie, PA",21500,2020,3,180.94,11.879999999999995,7.027090973618831
"Erie, PA",21500,2020,4,183.19,11.150000000000006,6.481050918391075
"Eugene-Springfield, OR",21660,2020,1,277.3,18.53000000000003,7.160799165281922
"Eugene-Springfield, OR",21660,2020,2,281.72,16.99000000000001,6.417859706115668
"Eugene-Springfield, OR",21660,2020,3,286.54,17.900000000000034,6.663192376414545
"Eugene-Springfield, OR",21660,2020,4,293.69,21.46999999999997,7.887003159209452
"Evansville, IN-KY",21780,2020,1,196.75,7.789999999999992,4.1225656223539335
"Evansville, IN-KY",21780,2020,2,199.85,8.530000000000001,4.458498850094084
"Evansville, IN-KY",21780,2020,3,201.55,5.810000000000002,2.9682231531623593
"Evansville, IN-KY",21780,2020,4,206.3,11.860000000000014,6.099567990125496
"Fairbanks, AK",21820,2020,1,202.85,6.22999999999999,3.168548469128262
"Fairbanks, AK",21820,2020,2,208.1,13.769999999999982,7.0858848350743475
"Fairbanks, AK",21820,2020,3,212.41,7.1200000000000045,3.468264406449415
"Fairbanks, AK",21820,2020,4,212.36,11.300000000000011,5.620212871779573
